sido,sigungu,cityGubun,marketType,userType,ageGroup,gender,dtYearMonth,userCount,useCount,useCost
제주도,제주시,읍면,소매,내국인관광객,40대,여,201610,1049,1282,45324830
제주도,제주시,읍면,소매,내국인관광객,40대,남,201610,1255,1537,59630456
제주도,제주시,읍면,소매,내국인관광객,30대,여,201610,1260,1467,52311882
제주도,제주시,읍면,소매,내국인관광객,30대,남,201610,1232,1446,47909620
제주도,제주시,읍면,소매,내국인관광객,20대,여,201610,920,1052,22558390
제주도,제주시,읍면,소매,내국인관광객,20대,남,201610,413,477,11672360
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201611,520,596,37578960
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201611,769,926,71721400
제주도,제주시,읍면,소매,내국인관광객,50대,여,201611,814,983,54238996
제주도,제주시,읍면,소매,내국인관광객,50대,남,201611,963,1206,72524529
제주도,제주시,읍면,소매,내국인관광객,40대,여,201611,739,898,31627180
제주도,제주시,읍면,소매,내국인관광객,40대,남,201611,998,1233,53445314
제주도,제주시,읍면,소매,내국인관광객,30대,여,201611,1040,1214,36492110
제주도,제주시,읍면,소매,내국인관광객,30대,남,201611,959,1132,35360344
제주도,제주시,읍면,소매,내국인관광객,20대,여,201611,893,1022,20902030
제주도,제주시,읍면,소매,내국인관광객,20대,남,201611,444,534,12790360
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201612,259,326,20242560
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201612,412,526,33756720
제주도,제주시,읍면,소매,내국인관광객,50대,여,201612,606,730,40634970
제주도,제주시,읍면,소매,내국인관광객,50대,남,201612,768,986,54002808
제주도,제주시,읍면,소매,내국인관광객,40대,여,201612,661,827,30278090
제주도,제주시,읍면,소매,내국인관광객,40대,남,201612,867,1121,50798314
제주도,제주시,읍면,소매,내국인관광객,30대,여,201612,909,1086,31259152
제주도,제주시,읍면,소매,내국인관광객,30대,남,201612,867,1078,32219584
제주도,제주시,읍면,소매,내국인관광객,20대,여,201612,902,1026,21809470
제주도,제주시,읍면,소매,내국인관광객,20대,남,201612,468,542,12395250
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201701,247,309,16764170
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201701,358,455,29527500
제주도,제주시,읍면,소매,내국인관광객,50대,여,201701,601,739,41202320
제주도,제주시,읍면,소매,내국인관광객,50대,남,201701,856,1052,58054050
제주도,제주시,읍면,소매,내국인관광객,40대,여,201701,788,996,36003780
제주도,제주시,읍면,소매,내국인관광객,40대,남,201701,1014,1291,56367034
제주도,제주시,읍면,소매,내국인관광객,30대,여,201701,955,1192,32944850
제주도,제주시,읍면,소매,내국인관광객,30대,남,201701,781,959,30873820
제주도,제주시,읍면,소매,내국인관광객,20대,여,201701,993,1119,24076660
제주도,제주시,읍면,소매,내국인관광객,20대,남,201701,482,598,13915750
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201702,268,326,19344130
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201702,375,441,26067950
제주도,제주시,읍면,소매,내국인관광객,50대,여,201702,582,707,38221760
제주도,제주시,읍면,소매,내국인관광객,50대,남,201702,714,871,45402967
제주도,제주시,읍면,소매,내국인관광객,40대,여,201702,788,1035,35371330
제주도,제주시,읍면,소매,내국인관광객,40대,남,201702,883,1118,50373594
제주도,제주시,읍면,소매,내국인관광객,30대,여,201702,875,1040,28924300
제주도,제주시,읍면,소매,내국인관광객,30대,남,201702,770,984,30266235
제주도,제주시,읍면,소매,내국인관광객,20대,여,201702,1531,1734,36859090
제주도,제주시,읍면,소매,내국인관광객,20대,남,201702,706,833,19839630
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201703,561,646,50161720
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201703,719,866,60597896
제주도,제주시,읍면,소매,내국인관광객,50대,여,201703,964,1162,63307370
제주도,제주시,읍면,소매,내국인관광객,50대,남,201703,1141,1388,83428920
제주도,제주시,읍면,소매,내국인관광객,40대,여,201703,820,1052,41966890
제주도,제주시,읍면,소매,내국인관광객,40대,남,201703,959,1223,54568300
제주도,제주시,읍면,소매,내국인관광객,30대,여,201703,1459,1681,56841130
제주도,제주시,읍면,소매,내국인관광객,30대,남,201703,1292,1598,49453020
제주도,제주시,읍면,소매,내국인관광객,20대,여,201703,1697,1946,44670610
제주도,제주시,읍면,소매,내국인관광객,20대,남,201703,804,952,23346410
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201704,827,962,77205550
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201704,952,1134,78054900
제주도,제주시,읍면,소매,내국인관광객,50대,여,201704,1153,1358,79384030
제주도,제주시,읍면,소매,내국인관광객,50대,남,201704,1251,1562,83682866
제주도,제주시,읍면,소매,내국인관광객,40대,여,201704,1135,1434,51175364
제주도,제주시,읍면,소매,내국인관광객,40대,남,201704,1285,1666,64233852
제주도,제주시,읍면,소매,내국인관광객,30대,여,201704,1557,1809,58297614
제주도,제주시,읍면,소매,내국인관광객,30대,남,201704,1537,1862,58069104
제주도,제주시,읍면,소매,내국인관광객,20대,여,201704,1591,1831,46060650
제주도,제주시,읍면,소매,내국인관광객,20대,남,201704,728,835,22808610
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201705,647,788,51803870
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201705,729,884,65336440
제주도,제주시,읍면,소매,내국인관광객,50대,여,201705,1053,1257,65101090
제주도,제주시,읍면,소매,내국인관광객,50대,남,201705,1313,1634,80474035
제주도,제주시,읍면,소매,내국인관광객,40대,여,201705,1387,1777,55280570
제주도,제주시,읍면,소매,내국인관광객,40대,남,201705,1676,2159,74841445
제주도,제주시,읍면,소매,내국인관광객,30대,여,201705,1830,2168,69240872
제주도,제주시,읍면,소매,내국인관광객,30대,남,201705,1920,2329,69886960
제주도,제주시,읍면,소매,내국인관광객,20대,여,201705,1826,2120,49824470
제주도,제주시,읍면,소매,내국인관광객,20대,남,201705,973,1156,30724700
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201706,615,754,47177852
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201706,728,906,63163670
제주도,제주시,읍면,소매,내국인관광객,50대,여,201706,1071,1291,55060980
제주도,제주시,읍면,소매,내국인관광객,50대,남,201706,1266,1561,76745850
제주도,제주시,읍면,소매,내국인관광객,40대,여,201706,1292,1630,58144856
제주도,제주시,읍면,소매,내국인관광객,40대,남,201706,1551,2033,72654651
제주도,제주시,읍면,소매,내국인관광객,30대,여,201706,1781,2121,65080370
제주도,제주시,읍면,소매,내국인관광객,30대,남,201706,1801,2206,67545994
제주도,제주시,읍면,소매,내국인관광객,20대,여,201706,2007,2352,61741342
제주도,제주시,읍면,소매,내국인관광객,20대,남,201706,1155,1354,38183480
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201707,384,478,22017692
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201707,472,613,25504789
제주도,제주시,읍면,소매,내국인관광객,50대,여,201707,915,1142,55576180
제주도,제주시,읍면,소매,내국인관광객,50대,남,201707,1220,1522,57983388
제주도,제주시,읍면,소매,내국인관광객,40대,여,201707,1442,1895,60648940
제주도,제주시,읍면,소매,내국인관광객,40대,남,201707,1876,2531,70304847
제주도,제주시,읍면,소매,내국인관광객,30대,여,201707,2092,2565,69390030
제주도,제주시,읍면,소매,내국인관광객,30대,남,201707,2106,2682,66974969
제주도,제주시,읍면,소매,내국인관광객,20대,여,201707,2747,3182,77271310
제주도,제주시,읍면,소매,내국인관광객,20대,남,201707,1724,2026,47600690
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201708,411,515,22718460
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201708,511,660,35028540
제주도,제주시,읍면,소매,내국인관광객,50대,여,201708,932,1138,45752250
제주도,제주시,읍면,소매,내국인관광객,50대,남,201708,1242,1574,55629948
제주도,제주시,읍면,소매,내국인관광객,40대,여,201708,1730,2248,62754770
제주도,제주시,읍면,소매,내국인관광객,40대,남,201708,2316,3120,92656652
제주도,제주시,읍면,소매,내국인관광객,30대,여,201708,2480,3123,80113216
제주도,제주시,읍면,소매,내국인관광객,30대,남,201708,2591,3190,81577041
제주도,제주시,읍면,소매,내국인관광객,20대,여,201708,3240,3777,97530870
제주도,제주시,읍면,소매,내국인관광객,20대,남,201708,1972,2337,54630696
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201709,519,621,39694010
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201709,641,764,42851158
제주도,제주시,읍면,소매,내국인관광객,50대,여,201709,1055,1258,60831522
제주도,제주시,읍면,소매,내국인관광객,50대,남,201709,1098,1398,68659594
제주도,제주시,읍면,소매,내국인관광객,40대,여,201709,1325,1630,56525130
제주도,제주시,읍면,소매,내국인관광객,40대,남,201709,1597,2041,70870036
제주도,제주시,읍면,소매,내국인관광객,30대,여,201709,2367,2798,83135850
제주도,제주시,읍면,소매,내국인관광객,30대,남,201709,2492,3019,91605410
제주도,제주시,읍면,소매,내국인관광객,20대,여,201709,2402,2786,74829246
제주도,제주시,읍면,소매,내국인관광객,20대,남,201709,1364,1544,38009916
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201710,623,764,41114496
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201710,714,857,50085510
제주도,제주시,읍면,소매,내국인관광객,50대,여,201710,1146,1374,62385010
제주도,제주시,읍면,소매,내국인관광객,50대,남,201710,1365,1677,79732524
제주도,제주시,읍면,소매,내국인관광객,40대,여,201710,1526,1879,65720406
제주도,제주시,읍면,소매,내국인관광객,40대,남,201710,1767,2309,80219016
제주도,제주시,읍면,소매,내국인관광객,30대,여,201710,1827,2170,65113940
제주도,제주시,읍면,소매,내국인관광객,30대,남,201710,1781,2221,76620970
제주도,제주시,읍면,소매,내국인관광객,20대,여,201710,1658,1904,49255961
제주도,제주시,읍면,소매,내국인관광객,20대,남,201710,911,1058,28152144
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201711,668,772,51514046
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201711,804,931,64260260
제주도,제주시,읍면,소매,내국인관광객,50대,여,201711,1208,1438,74021699
제주도,제주시,읍면,소매,내국인관광객,50대,남,201711,1376,1622,82946763
제주도,제주시,읍면,소매,내국인관광객,40대,여,201711,1279,1542,60020544
제주도,제주시,읍면,소매,내국인관광객,40대,남,201711,1344,1721,65343820
제주도,제주시,읍면,소매,내국인관광객,30대,여,201711,1620,1894,51602449
제주도,제주시,읍면,소매,내국인관광객,30대,남,201711,1573,1845,54302808
제주도,제주시,읍면,소매,내국인관광객,20대,여,201711,1724,1975,43503655
제주도,제주시,읍면,소매,내국인관광객,20대,남,201711,1037,1157,33558666
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201712,374,462,29715311
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201712,484,585,34687818
제주도,제주시,읍면,소매,내국인관광객,50대,여,201712,786,955,47062898
제주도,제주시,읍면,소매,내국인관광객,50대,남,201712,988,1215,55822538
제주도,제주시,읍면,소매,내국인관광객,40대,여,201712,924,1143,39181310
제주도,제주시,읍면,소매,내국인관광객,40대,남,201712,1008,1294,47488755
제주도,제주시,읍면,소매,내국인관광객,30대,여,201712,1376,1633,44922880
제주도,제주시,읍면,소매,내국인관광객,30대,남,201712,1262,1465,44494026
제주도,제주시,읍면,소매,내국인관광객,20대미만,여,201712,12,15,213000
제주도,제주시,읍면,소매,내국인관광객,20대미만,남,201712,7,12,66000
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201801,377,448,26199484
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201801,427,501,33737190
제주도,제주시,읍면,소매,내국인관광객,50대,여,201801,926,1130,51262704
제주도,제주시,읍면,소매,내국인관광객,50대,남,201801,971,1186,59745087
제주도,제주시,읍면,소매,내국인관광객,40대,여,201801,1178,1514,47678060
제주도,제주시,읍면,소매,내국인관광객,40대,남,201801,1096,1404,57596600
제주도,제주시,읍면,소매,내국인관광객,30대,여,201801,1277,1541,44623658
제주도,제주시,읍면,소매,내국인관광객,30대,남,201801,1016,1272,40000665
제주도,제주시,읍면,소매,내국인관광객,20대미만,여,201801,38,51,689400
제주도,제주시,읍면,소매,내국인관광객,20대미만,남,201801,18,45,250050
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201802,248,309,22386980
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201802,341,408,25930760
제주도,제주시,읍면,소매,내국인관광객,50대,여,201802,637,767,32095878
제주도,제주시,읍면,소매,내국인관광객,50대,남,201802,816,1014,45386993
제주도,제주시,읍면,소매,내국인관광객,40대,여,201802,871,1097,37604590
제주도,제주시,읍면,소매,내국인관광객,40대,남,201802,949,1190,50456408
제주도,제주시,읍면,소매,내국인관광객,30대,여,201802,993,1196,32904335
제주도,제주시,읍면,소매,내국인관광객,30대,남,201802,871,1041,34696900
제주도,제주시,읍면,소매,내국인관광객,20대미만,여,201802,30,37,754150
제주도,제주시,읍면,소매,내국인관광객,20대미만,남,201802,22,33,529900
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201803,639,754,52212790
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201803,739,874,68030116
제주도,제주시,읍면,소매,내국인관광객,50대,여,201803,1102,1310,65802187
제주도,제주시,읍면,소매,내국인관광객,50대,남,201803,1180,1432,86954083
제주도,제주시,읍면,소매,내국인관광객,40대,여,201803,1006,1227,40510940
제주도,제주시,읍면,소매,내국인관광객,40대,남,201803,1155,1450,53649962
제주도,제주시,읍면,소매,내국인관광객,30대,여,201803,1758,2072,55666154
제주도,제주시,읍면,소매,내국인관광객,30대,남,201803,1579,1843,54556057
제주도,제주시,읍면,소매,내국인관광객,20대미만,여,201803,135,177,1610000
제주도,제주시,읍면,소매,내국인관광객,20대미만,남,201803,170,246,1958900
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201804,951,1138,67318992
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201804,1044,1235,82970743
제주도,제주시,읍면,소매,내국인관광객,50대,여,201804,1578,1900,85993617
제주도,제주시,읍면,소매,내국인관광객,50대,남,201804,1380,1617,76747663
제주도,제주시,읍면,소매,내국인관광객,40대,여,201804,1454,1767,55469050
제주도,제주시,읍면,소매,내국인관광객,40대,남,201804,1515,1876,62516514
제주도,제주시,읍면,소매,내국인관광객,30대,여,201804,2170,2592,73163698
제주도,제주시,읍면,소매,내국인관광객,30대,남,201804,1869,2218,61781013
제주도,제주시,읍면,소매,내국인관광객,20대미만,여,201804,336,475,5342650
제주도,제주시,읍면,소매,내국인관광객,20대미만,남,201804,349,499,4279300
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201805,723,861,48164402
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201805,718,873,47670694
제주도,제주시,읍면,소매,내국인관광객,50대,여,201805,1217,1526,59923652
제주도,제주시,읍면,소매,내국인관광객,50대,남,201805,1367,1676,70237623
제주도,제주시,읍면,소매,내국인관광객,40대,여,201805,1639,2075,56077012
제주도,제주시,읍면,소매,내국인관광객,40대,남,201805,1708,2176,70034463
제주도,제주시,읍면,소매,내국인관광객,30대,여,201805,1902,2248,57997191
제주도,제주시,읍면,소매,내국인관광객,30대,남,201805,1834,2190,58483274
제주도,제주시,읍면,소매,내국인관광객,20대미만,여,201805,561,773,7203550
제주도,제주시,읍면,소매,내국인관광객,20대미만,남,201805,724,1100,8054960
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201806,643,780,47263798
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201806,749,907,47093244
제주도,제주시,읍면,소매,내국인관광객,50대,여,201806,1102,1320,56212950
제주도,제주시,읍면,소매,내국인관광객,50대,남,201806,1236,1601,62524560
제주도,제주시,읍면,소매,내국인관광객,40대,여,201806,1520,1899,52586490
제주도,제주시,읍면,소매,내국인관광객,40대,남,201806,1756,2235,72269738
제주도,제주시,읍면,소매,내국인관광객,30대,여,201806,2328,2745,73102333
제주도,제주시,읍면,소매,내국인관광객,30대,남,201806,2007,2413,68447685
제주도,제주시,읍면,소매,내국인관광객,20대미만,여,201806,107,147,2146160
제주도,제주시,읍면,소매,내국인관광객,20대미만,남,201806,136,185,1748600
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201807,436,565,23773542
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201807,527,660,32862124
제주도,제주시,읍면,소매,내국인관광객,50대,여,201807,1000,1191,41963200
제주도,제주시,읍면,소매,내국인관광객,50대,남,201807,1230,1633,54144862
제주도,제주시,읍면,소매,내국인관광객,40대,여,201807,1599,2061,60933208
제주도,제주시,읍면,소매,내국인관광객,40대,남,201807,1882,2479,70493837
제주도,제주시,읍면,소매,내국인관광객,30대,여,201807,2046,2519,62753416
제주도,제주시,읍면,소매,내국인관광객,30대,남,201807,2064,2535,65511350
제주도,제주시,읍면,소매,내국인관광객,20대미만,여,201807,51,57,904850
제주도,제주시,읍면,소매,내국인관광객,20대미만,남,201807,58,78,799400
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201808,484,595,25641374
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201808,594,755,34061996
제주도,제주시,읍면,소매,내국인관광객,50대,여,201808,1020,1252,42703410
제주도,제주시,읍면,소매,내국인관광객,50대,남,201808,1375,1692,55067396
제주도,제주시,읍면,소매,내국인관광객,40대,여,201808,2071,2659,70580094
제주도,제주시,읍면,소매,내국인관광객,40대,남,201808,2525,3266,95418860
제주도,제주시,읍면,소매,내국인관광객,30대,여,201808,2617,3169,73549828
제주도,제주시,읍면,소매,내국인관광객,30대,남,201808,2609,3222,71522502
제주도,제주시,읍면,소매,내국인관광객,20대미만,여,201808,70,92,1316150
제주도,제주시,읍면,소매,내국인관광객,20대미만,남,201808,96,145,1636400
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201809,555,648,38435907
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201809,671,822,45016467
제주도,제주시,읍면,소매,내국인관광객,50대,여,201809,1036,1225,50932202
제주도,제주시,읍면,소매,내국인관광객,50대,남,201809,1044,1311,60088440
제주도,제주시,읍면,소매,내국인관광객,40대,여,201809,1289,1583,46684946
제주도,제주시,읍면,소매,내국인관광객,40대,남,201809,1543,1979,68850117
제주도,제주시,읍면,소매,내국인관광객,30대,여,201809,2083,2464,65523577
제주도,제주시,읍면,소매,내국인관광객,30대,남,201809,2005,2404,60749902
제주도,제주시,읍면,소매,내국인관광객,20대미만,여,201809,206,288,2735600
제주도,제주시,읍면,소매,내국인관광객,20대미만,남,201809,184,245,1961400
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201810,713,833,44897646
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201810,756,913,49745977
제주도,제주시,읍면,소매,내국인관광객,50대,여,201810,1255,1505,68946640
제주도,제주시,읍면,소매,내국인관광객,50대,남,201810,1235,1562,66530259
제주도,제주시,읍면,소매,내국인관광객,40대,여,201810,1481,1812,53165036
제주도,제주시,읍면,소매,내국인관광객,40대,남,201810,1555,2010,65423076
제주도,제주시,읍면,소매,내국인관광객,30대,여,201810,1784,2070,56261027
제주도,제주시,읍면,소매,내국인관광객,30대,남,201810,1620,1931,55254068
제주도,제주시,읍면,소매,내국인관광객,20대미만,여,201810,335,446,4081150
제주도,제주시,읍면,소매,내국인관광객,20대미만,남,201810,392,546,3902450
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201811,689,845,51757510
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201811,720,856,55204498
제주도,제주시,읍면,소매,내국인관광객,50대,여,201811,1200,1440,73012322
제주도,제주시,읍면,소매,내국인관광객,50대,남,201811,1136,1388,65020178
제주도,제주시,읍면,소매,내국인관광객,40대,여,201811,1219,1458,49145006
제주도,제주시,읍면,소매,내국인관광객,40대,남,201811,1237,1542,54908422
제주도,제주시,읍면,소매,내국인관광객,30대,여,201811,1617,1882,50713263
제주도,제주시,읍면,소매,내국인관광객,30대,남,201811,1294,1534,43357508
제주도,제주시,읍면,소매,내국인관광객,20대미만,여,201811,117,158,1812290
제주도,제주시,읍면,소매,내국인관광객,20대미만,남,201811,158,213,1907050
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201812,364,431,25605260
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201812,449,543,29258380
제주도,제주시,읍면,소매,내국인관광객,50대,여,201812,821,1011,42650004
제주도,제주시,읍면,소매,내국인관광객,50대,남,201812,894,1095,46510728
제주도,제주시,읍면,소매,내국인관광객,40대,여,201812,878,1055,33348670
제주도,제주시,읍면,소매,내국인관광객,40대,남,201812,966,1233,39875744
제주도,제주시,읍면,소매,내국인관광객,30대,여,201812,1288,1496,41784812
제주도,제주시,읍면,소매,내국인관광객,30대,남,201812,1173,1435,45362981
제주도,제주시,읍면,소매,내국인관광객,20대미만,여,201812,59,69,1313330
제주도,제주시,읍면,소매,내국인관광객,20대미만,남,201812,39,52,911950
제주도,서귀포시,도심,소매,내국인관광객,60대이상,여,201609,747,944,84835242
제주도,서귀포시,도심,소매,내국인관광객,60대이상,남,201609,854,1039,90303600
제주도,서귀포시,도심,소매,내국인관광객,50대,여,201609,1197,1491,102233950
제주도,서귀포시,도심,소매,내국인관광객,50대,남,201609,1285,1696,109333380
제주도,서귀포시,도심,소매,내국인관광객,40대,여,201609,1630,2087,99887905
제주도,서귀포시,도심,소매,내국인관광객,40대,남,201609,1961,2527,117669630
제주도,서귀포시,도심,소매,내국인관광객,30대,여,201609,2900,3710,122153180
제주도,서귀포시,도심,소매,내국인관광객,30대,남,201609,2880,3838,125068090
제주도,서귀포시,도심,소매,내국인관광객,20대,여,201609,1938,2540,59626410
제주도,서귀포시,도심,소매,내국인관광객,20대,남,201609,925,1153,32983410
제주도,서귀포시,도심,소매,내국인관광객,60대이상,여,201610,919,1183,129946731
제주도,서귀포시,도심,소매,내국인관광객,60대이상,남,201610,1116,1295,156480087
제주도,서귀포시,도심,소매,내국인관광객,50대,여,201610,1626,2050,144564951
제주도,서귀포시,도심,소매,내국인관광객,50대,남,201610,1655,2127,140921854
제주도,서귀포시,도심,소매,내국인관광객,40대,여,201610,2042,2628,111701249
제주도,서귀포시,도심,소매,내국인관광객,40대,남,201610,2511,3274,148312370
제주도,서귀포시,도심,소매,내국인관광객,30대,여,201610,2911,3754,128459701
제주도,서귀포시,도심,소매,내국인관광객,30대,남,201610,2795,3715,135695982
제주도,서귀포시,도심,소매,내국인관광객,20대,여,201610,1721,2401,56908696
제주도,서귀포시,도심,소매,내국인관광객,20대,남,201610,856,1146,31612476
제주도,서귀포시,도심,소매,내국인관광객,60대이상,여,201611,857,1097,121350467
제주도,서귀포시,도심,소매,내국인관광객,60대이상,남,201611,1093,1333,154136793
제주도,서귀포시,도심,소매,내국인관광객,50대,여,201611,1359,1721,144045662
제주도,서귀포시,도심,소매,내국인관광객,50대,남,201611,1612,2088,160749775
제주도,서귀포시,도심,소매,내국인관광객,40대,여,201611,1689,2158,100324244
제주도,서귀포시,도심,소매,내국인관광객,40대,남,201611,1974,2571,139505704
제주도,서귀포시,도심,소매,내국인관광객,30대,여,201611,2370,3066,107675225
제주도,서귀포시,도심,소매,내국인관광객,30대,남,201611,2252,3069,123532662
제주도,서귀포시,도심,소매,내국인관광객,20대,여,201611,1642,2355,61488021
제주도,서귀포시,도심,소매,내국인관광객,20대,남,201611,791,1073,33807710
제주도,서귀포시,도심,소매,내국인관광객,60대이상,여,201612,560,746,70824950
제주도,서귀포시,도심,소매,내국인관광객,60대이상,남,201612,759,966,83824530
제주도,서귀포시,도심,소매,내국인관광객,50대,여,201612,1164,1503,112287480
제주도,서귀포시,도심,소매,내국인관광객,50대,남,201612,1580,2031,134545063
제주도,서귀포시,도심,소매,내국인관광객,40대,여,201612,1599,2116,102637280
제주도,서귀포시,도심,소매,내국인관광객,40대,남,201612,1844,2358,123252930
제주도,서귀포시,도심,소매,내국인관광객,30대,여,201612,2267,2941,104384730
제주도,서귀포시,도심,소매,내국인관광객,30대,남,201612,2244,3088,116712340
제주도,서귀포시,도심,소매,내국인관광객,20대,여,201612,1920,2617,61356280
제주도,서귀포시,도심,소매,내국인관광객,20대,남,201612,1044,1343,36966260
제주도,서귀포시,도심,소매,내국인관광객,60대이상,여,201701,547,711,56645200
제주도,서귀포시,도심,소매,내국인관광객,60대이상,남,201701,760,1001,85007430
제주도,서귀포시,도심,소매,내국인관광객,50대,여,201701,1295,1636,113097005
제주도,서귀포시,도심,소매,내국인관광객,50대,남,201701,1683,2150,158897050
제주도,서귀포시,도심,소매,내국인관광객,40대,여,201701,1862,2372,114009750
제주도,서귀포시,도심,소매,내국인관광객,40대,남,201701,2099,2615,156357425
제주도,서귀포시,도심,소매,내국인관광객,30대,여,201701,2180,2834,98362430
제주도,서귀포시,도심,소매,내국인관광객,30대,남,201701,1858,2558,105741469
제주도,서귀포시,도심,소매,내국인관광객,20대,여,201701,2069,2832,67984820
제주도,서귀포시,도심,소매,내국인관광객,20대,남,201701,1111,1427,41142360
제주도,서귀포시,도심,소매,내국인관광객,60대이상,여,201702,544,706,82485690
제주도,서귀포시,도심,소매,내국인관광객,60대이상,남,201702,703,944,83251050
제주도,서귀포시,도심,소매,내국인관광객,50대,여,201702,1187,1485,104555560
제주도,서귀포시,도심,소매,내국인관광객,50대,남,201702,1505,1965,126826990
제주도,서귀포시,도심,소매,내국인관광객,40대,여,201702,1696,2162,97853790
제주도,서귀포시,도심,소매,내국인관광객,40대,남,201702,2016,2555,123099108
제주도,서귀포시,도심,소매,내국인관광객,30대,여,201702,1965,2562,89908195
제주도,서귀포시,도심,소매,내국인관광객,30대,남,201702,1910,2783,92263100
제주도,서귀포시,도심,소매,내국인관광객,20대,여,201702,2267,3046,71166960
제주도,서귀포시,도심,소매,내국인관광객,20대,남,201702,1439,1860,53337790
제주도,서귀포시,도심,소매,내국인관광객,60대이상,여,201703,993,1229,166398360
제주도,서귀포시,도심,소매,내국인관광객,60대이상,남,201703,1217,1510,173968130
제주도,서귀포시,도심,소매,내국인관광객,50대,여,201703,1649,2058,160577540
제주도,서귀포시,도심,소매,내국인관광객,50대,남,201703,1853,2405,176629195
제주도,서귀포시,도심,소매,내국인관광객,40대,여,201703,1502,1969,96782600
제주도,서귀포시,도심,소매,내국인관광객,40대,남,201703,1974,2559,140070150
제주도,서귀포시,도심,소매,내국인관광객,30대,여,201703,2670,3534,131765600
제주도,서귀포시,도심,소매,내국인관광객,30대,남,201703,2757,3660,135838980
제주도,서귀포시,도심,소매,내국인관광객,20대,여,201703,2120,2781,72879900
제주도,서귀포시,도심,소매,내국인관광객,20대,남,201703,1134,1479,44140073
제주도,서귀포시,도심,소매,내국인관광객,60대이상,여,201704,1400,1740,226003041
제주도,서귀포시,도심,소매,내국인관광객,60대이상,남,201704,1408,1717,216856221
제주도,서귀포시,도심,소매,내국인관광객,50대,여,201704,1959,2460,213179620
제주도,서귀포시,도심,소매,내국인관광객,50대,남,201704,2109,2788,206056459
제주도,서귀포시,도심,소매,내국인관광객,40대,여,201704,2020,2624,136402505
제주도,서귀포시,도심,소매,내국인관광객,40대,남,201704,2490,3310,157591010
제주도,서귀포시,도심,소매,내국인관광객,30대,여,201704,3194,4207,148385472
제주도,서귀포시,도심,소매,내국인관광객,30대,남,201704,3054,4212,149388730
제주도,서귀포시,도심,소매,내국인관광객,20대,여,201704,2244,3005,79583010
제주도,서귀포시,도심,소매,내국인관광객,20대,남,201704,1228,1676,46222060
제주도,서귀포시,도심,소매,내국인관광객,60대이상,여,201705,1096,1425,173387670
제주도,서귀포시,도심,소매,내국인관광객,60대이상,남,201705,1210,1524,167244940
